user,item,rating
aab426db109b40de866f938eb82f41f7,college,1
aab426db109b40de866f938eb82f41f7,college-major,1
aab426db109b40de866f938eb82f41f7,information-technology-and-services,1
aac570ea28694ce5937f1d26c5f78a20,information-technology-and-services,5
aac570ea28694ce5937f1d26c5f78a20,college,6
aac570ea28694ce5937f1d26c5f78a20,college-major,5
aac570ea28694ce5937f1d26c5f78a20,business,1
aad5312565674751bf6c21cafb0ce144,business,5
aad5312565674751bf6c21cafb0ce144,financial-services,5
aad5312565674751bf6c21cafb0ce144,finance,5
aad5312565674751bf6c21cafb0ce144,leadership,5
aad5312565674751bf6c21cafb0ce144,accounting,5
aad5312565674751bf6c21cafb0ce144,management,5
aae9db60c78343a5b16176d94a3c26af,art,5
aae9db60c78343a5b16176d94a3c26af,management,5
aae9db60c78343a5b16176d94a3c26af,leadership,5
aae9db60c78343a5b16176d94a3c26af,marketing,5
aae9db60c78343a5b16176d94a3c26af,project-management,5
aae9db60c78343a5b16176d94a3c26af,music,5
aae9db60c78343a5b16176d94a3c26af,research,5
aaed72a4e68e45c2b8535ceec1671bcb,art,2
aaed72a4e68e45c2b8535ceec1671bcb,career,1
aaed72a4e68e45c2b8535ceec1671bcb,marketing,3
aaed72a4e68e45c2b8535ceec1671bcb,marketing-and-advertising,8
aaed72a4e68e45c2b8535ceec1671bcb,design,1
aaed72a4e68e45c2b8535ceec1671bcb,business,2
aaed72a4e68e45c2b8535ceec1671bcb,music,1
aaed72a4e68e45c2b8535ceec1671bcb,internships,1
aaed72a4e68e45c2b8535ceec1671bcb,career-counseling,1
ab048e06e270479094749a776898ddbf,business,1
ab048e06e270479094749a776898ddbf,engineer,2
ab048e06e270479094749a776898ddbf,accounting,1
ab048e06e270479094749a776898ddbf,law,1
ab048e06e270479094749a776898ddbf,science,1
ab048e06e270479094749a776898ddbf,teacher,1
ab048e06e270479094749a776898ddbf,psychology,1
ab0b1c1190a64715b0433885d5c88df1,programming,2
ab0b1c1190a64715b0433885d5c88df1,telecommunications,6
ab0b1c1190a64715b0433885d5c88df1,tech,1
ab0b1c1190a64715b0433885d5c88df1,engineering,5
ab0b1c1190a64715b0433885d5c88df1,psychology,1
ab0b1c1190a64715b0433885d5c88df1,management,2
ab0b1c1190a64715b0433885d5c88df1,computer-software,5
ab0b1c1190a64715b0433885d5c88df1,finance,1
ab0b1c1190a64715b0433885d5c88df1,college,5
ab0b1c1190a64715b0433885d5c88df1,college-major,1
ab0b1c1190a64715b0433885d5c88df1,business,3
ab0b1c1190a64715b0433885d5c88df1,college-advice,1
ab0b1c1190a64715b0433885d5c88df1,technology,3
ab0b1c1190a64715b0433885d5c88df1,engineer,3
ab0b1c1190a64715b0433885d5c88df1,career,3
ab0b1c1190a64715b0433885d5c88df1,marketing,1
ab0b1c1190a64715b0433885d5c88df1,computer-science,4
ab0b1c1190a64715b0433885d5c88df1,computer,3
ab0b1c1190a64715b0433885d5c88df1,career-counseling,2
ab0b1c1190a64715b0433885d5c88df1,internships,1
ab0b1c1190a64715b0433885d5c88df1,research,1
ab0f020b9ef649d0b9eb7aa52ed610cd,technology,6
ab0f020b9ef649d0b9eb7aa52ed610cd,doctor,1
ab0f020b9ef649d0b9eb7aa52ed610cd,marketing,5
ab0f020b9ef649d0b9eb7aa52ed610cd,medical,1
ab0f020b9ef649d0b9eb7aa52ed610cd,healthcare,5
ab0f020b9ef649d0b9eb7aa52ed610cd,project-management,5
ab0f020b9ef649d0b9eb7aa52ed610cd,information-technology,5
ab0f020b9ef649d0b9eb7aa52ed610cd,medicine,1
ab0f256ddd8a427b929e34bd85f189f7,college-advice,1
ab0f256ddd8a427b929e34bd85f189f7,sales,5
ab0f256ddd8a427b929e34bd85f189f7,business,5
ab0f256ddd8a427b929e34bd85f189f7,college,1
ab23b6c0abc54e07aaa4b0f60ef6afd4,science,6
ab23b6c0abc54e07aaa4b0f60ef6afd4,biology,6
ab23b6c0abc54e07aaa4b0f60ef6afd4,career-counseling,1
ab23b6c0abc54e07aaa4b0f60ef6afd4,law,1
ab23b6c0abc54e07aaa4b0f60ef6afd4,medicine,5
ab23b6c0abc54e07aaa4b0f60ef6afd4,doctor,1
ab23b6c0abc54e07aaa4b0f60ef6afd4,human-resources,1
ab2f6b3081214acf906b2c7aef197ea8,career-choice,1
ab2f6b3081214acf906b2c7aef197ea8,accounting,6
ab2f6b3081214acf906b2c7aef197ea8,internships,1
ab2f6b3081214acf906b2c7aef197ea8,career,2
ab2f6b3081214acf906b2c7aef197ea8,information-technology,1
ab2f6b3081214acf906b2c7aef197ea8,college,1
ab2f6b3081214acf906b2c7aef197ea8,engineer,1
ab2f6b3081214acf906b2c7aef197ea8,information-technology-and-services,1
ab2f6b3081214acf906b2c7aef197ea8,doctor,1
ab2f6b3081214acf906b2c7aef197ea8,sports,1
ab34bd1d67634c338e8ab42e92ba33c2,business,6
ab34bd1d67634c338e8ab42e92ba33c2,technology,5
ab34bd1d67634c338e8ab42e92ba33c2,management,1
ab34bd1d67634c338e8ab42e92ba33c2,marketing,5
ab3dcfde8da94b58999fa7552283e1b6,marketing-and-advertising,5
ab3dcfde8da94b58999fa7552283e1b6,management,1
ab3dcfde8da94b58999fa7552283e1b6,accounting,2
ab3dcfde8da94b58999fa7552283e1b6,finance,2
ab3dcfde8da94b58999fa7552283e1b6,business,4
ab3dcfde8da94b58999fa7552283e1b6,college,2
ab5aa7a09aa54bf1a1159bbd02ef0cde,law,1
ab5aa7a09aa54bf1a1159bbd02ef0cde,college-major,1
ab5aa7a09aa54bf1a1159bbd02ef0cde,college,1
ab5aa7a09aa54bf1a1159bbd02ef0cde,financial-services,5
ab5fd6da17df4c6a8bb8755af352c5b4,technology,5
ab5fd6da17df4c6a8bb8755af352c5b4,sales,5
ab5fd6da17df4c6a8bb8755af352c5b4,marketing,5
ab5fd6da17df4c6a8bb8755af352c5b4,telecommunications,5
ab5fd6da17df4c6a8bb8755af352c5b4,computer-software,5
ab5fd6da17df4c6a8bb8755af352c5b4,tech,5
ab6ee37ffbd24c568f8b297ed3679095,engineer,2
ab6ee37ffbd24c568f8b297ed3679095,college,2
ab6ee37ffbd24c568f8b297ed3679095,college-major,1
ab6ee37ffbd24c568f8b297ed3679095,career,1
ab6ee37ffbd24c568f8b297ed3679095,engineering,4
ab96acc1b1ed498b95ec2217aee90b15,engineering,1
ab96acc1b1ed498b95ec2217aee90b15,college-major,1
ab96acc1b1ed498b95ec2217aee90b15,financial-services,5
ab96acc1b1ed498b95ec2217aee90b15,marketing-and-advertising,1
ab96acc1b1ed498b95ec2217aee90b15,college,1
ab96acc1b1ed498b95ec2217aee90b15,information-technology-and-services,5
ab96acc1b1ed498b95ec2217aee90b15,business,2
ab96acc1b1ed498b95ec2217aee90b15,telecommunications,5
aba30b19c8be456ea76b6668e5f7d6f7,engineer,2
aba30b19c8be456ea76b6668e5f7d6f7,information-technology,5
aba30b19c8be456ea76b6668e5f7d6f7,engineering,1
aba30b19c8be456ea76b6668e5f7d6f7,career,5
abb4e22348084910adee4c5330db925e,engineering,7
abb4e22348084910adee4c5330db925e,sales,1
abb4e22348084910adee4c5330db925e,management,5
abb4e22348084910adee4c5330db925e,college-major,1
abb4e22348084910adee4c5330db925e,information-technology,5
abb4e22348084910adee4c5330db925e,leadership,1
abb4e22348084910adee4c5330db925e,career,1
abb4e22348084910adee4c5330db925e,finance,1
abb4e22348084910adee4c5330db925e,college,1
abb4e22348084910adee4c5330db925e,marketing,1
abeb87083d44447a8b3c76ad17c424a3,medicine,1
abeb87083d44447a8b3c76ad17c424a3,college-advice,1
abeb87083d44447a8b3c76ad17c424a3,college,2
abeb87083d44447a8b3c76ad17c424a3,finance,1
abeb87083d44447a8b3c76ad17c424a3,higher-education,5
ac212124c92d4e2bbf6faca1d8a96ee6,information-technology,5
ac212124c92d4e2bbf6faca1d8a96ee6,computer-science,5
ac212124c92d4e2bbf6faca1d8a96ee6,computer-software,6
ac212124c92d4e2bbf6faca1d8a96ee6,programming,5
ac212124c92d4e2bbf6faca1d8a96ee6,medical,1
ac212124c92d4e2bbf6faca1d8a96ee6,engineering,1
ac212124c92d4e2bbf6faca1d8a96ee6,computer,1
ac5f75e95c3d4603b57c4baee21d159d,healthcare,1
ac5f75e95c3d4603b57c4baee21d159d,medicine,1
ac5f75e95c3d4603b57c4baee21d159d,medical,1
ac5f75e95c3d4603b57c4baee21d159d,hospital-and-health-care,1
ac6a6955aec3440da622dcc36bfa0a04,biology,1
ac6a6955aec3440da622dcc36bfa0a04,telecommunications,5
ac6a6955aec3440da622dcc36bfa0a04,science,1
ac6a6955aec3440da622dcc36bfa0a04,college,1
ac6a6955aec3440da622dcc36bfa0a04,college-major,1
ac81f47e8afc4c1db391ea2a65f21d77,hospital-and-health-care,1
ac81f47e8afc4c1db391ea2a65f21d77,medicine,10
ac81f47e8afc4c1db391ea2a65f21d77,doctor,3
ac81f47e8afc4c1db391ea2a65f21d77,college,1
ac81f47e8afc4c1db391ea2a65f21d77,healthcare,3
ac81f47e8afc4c1db391ea2a65f21d77,psychology,1
ac81f47e8afc4c1db391ea2a65f21d77,nursing,5
ac83901fad384461ad33630aa2d823d7,computer-science,2
ac83901fad384461ad33630aa2d823d7,career,2
ac83901fad384461ad33630aa2d823d7,higher-education,1
ac83901fad384461ad33630aa2d823d7,engineering,5
ac83901fad384461ad33630aa2d823d7,nursing,1
ac83901fad384461ad33630aa2d823d7,business,5
ac83901fad384461ad33630aa2d823d7,career-counseling,1
ac83901fad384461ad33630aa2d823d7,medicine,1
ac83901fad384461ad33630aa2d823d7,marketing,1
ac83901fad384461ad33630aa2d823d7,technology,1
ac83901fad384461ad33630aa2d823d7,education,1
ac83901fad384461ad33630aa2d823d7,college,5
ac83901fad384461ad33630aa2d823d7,college-advice,3
ac83901fad384461ad33630aa2d823d7,accounting,1
ac83901fad384461ad33630aa2d823d7,engineer,3
ac83901fad384461ad33630aa2d823d7,college-major,3
ac83901fad384461ad33630aa2d823d7,biology,2
ac83901fad384461ad33630aa2d823d7,information-technology,1
ac83901fad384461ad33630aa2d823d7,art,1
ac83901fad384461ad33630aa2d823d7,music,3
ac83901fad384461ad33630aa2d823d7,psychology,1
ac83901fad384461ad33630aa2d823d7,career-choice,1
ac83901fad384461ad33630aa2d823d7,education-management,1
ac83901fad384461ad33630aa2d823d7,science,2
ac83901fad384461ad33630aa2d823d7,teacher,1
ac83901fad384461ad33630aa2d823d7,human-resources,1
ac83901fad384461ad33630aa2d823d7,doctor,1
ac83901fad384461ad33630aa2d823d7,sales,1
ac83901fad384461ad33630aa2d823d7,computer,1
ac83901fad384461ad33630aa2d823d7,scholarships,1
ac92f5b92ef24219a08167801aa8e8f8,marketing,1
ac92f5b92ef24219a08167801aa8e8f8,career,1
ac92f5b92ef24219a08167801aa8e8f8,teaching,1
ac92f5b92ef24219a08167801aa8e8f8,marketing-and-advertising,6
ac92f5b92ef24219a08167801aa8e8f8,college,2
ac92f5b92ef24219a08167801aa8e8f8,education,1
acb0793382ce48e5a3cee5fec656a7cb,management,6
acb0793382ce48e5a3cee5fec656a7cb,education,1
acb0793382ce48e5a3cee5fec656a7cb,project-management,5
acb0793382ce48e5a3cee5fec656a7cb,career,1
acb0793382ce48e5a3cee5fec656a7cb,college,1
acd77fb5776c4949b9a916cce06a4874,computer-science,5
acd77fb5776c4949b9a916cce06a4874,internships,5
acd77fb5776c4949b9a916cce06a4874,computer-software,5
acd77fb5776c4949b9a916cce06a4874,college,5
acdaad2eadee4b25afbfe0b7e4d4d2a2,career-choice,5
acdaad2eadee4b25afbfe0b7e4d4d2a2,marketing,5
acdaad2eadee4b25afbfe0b7e4d4d2a2,design,1
acdaad2eadee4b25afbfe0b7e4d4d2a2,information-technology-and-services,5
ace0ef68a5dc4f80b8e49d50821efd76,career,5
ace0ef68a5dc4f80b8e49d50821efd76,sales,5
ace0ef68a5dc4f80b8e49d50821efd76,telecommunications,5
ace0ef68a5dc4f80b8e49d50821efd76,career-choice,5
ace45cfd0a8f474aaa5228df56dbe3a9,college,3
ace45cfd0a8f474aaa5228df56dbe3a9,computer-science,1
ace45cfd0a8f474aaa5228df56dbe3a9,technology,1
ace45cfd0a8f474aaa5228df56dbe3a9,teacher,1
ace45cfd0a8f474aaa5228df56dbe3a9,teaching,1
ace7c8056c834104a8378c86e7fd0180,teaching,7
ace7c8056c834104a8378c86e7fd0180,career,5
ace7c8056c834104a8378c86e7fd0180,accounting,1
ace7c8056c834104a8378c86e7fd0180,higher-education,5
acf07c5e3cba4523aba5ccefb7e727c3,computer-software,1
acf07c5e3cba4523aba5ccefb7e727c3,marketing,6
acf07c5e3cba4523aba5ccefb7e727c3,marketing-and-advertising,6
acf07c5e3cba4523aba5ccefb7e727c3,technology,1
ad08fb4e1cf04b4688e1e0e22f9e056c,engineer,1
ad08fb4e1cf04b4688e1e0e22f9e056c,engineering,2
ad08fb4e1cf04b4688e1e0e22f9e056c,college,1
ad08fb4e1cf04b4688e1e0e22f9e056c,programming,5
ad291426f30b4c00b499422ed1dd7151,psychology,6
ad291426f30b4c00b499422ed1dd7151,research,5
ad291426f30b4c00b499422ed1dd7151,science,5
ad291426f30b4c00b499422ed1dd7151,biology,5
ad2b9dfae6974b9cbbe3d01e1a345b9d,art,1
ad2b9dfae6974b9cbbe3d01e1a345b9d,college,2
ad2b9dfae6974b9cbbe3d01e1a345b9d,music,10
ad2b9dfae6974b9cbbe3d01e1a345b9d,psychology,1
ad2b9dfae6974b9cbbe3d01e1a345b9d,teaching,1
ad31ededc4474e4f97c994f61914db47,computer-science,1
ad31ededc4474e4f97c994f61914db47,information-technology-and-services,5
ad31ededc4474e4f97c994f61914db47,engineer,2
ad31ededc4474e4f97c994f61914db47,engineering,2
ad31ededc4474e4f97c994f61914db47,computer-software,1
ad31ededc4474e4f97c994f61914db47,technology,1
ad34d8d784ab44ffa64a4d7d071135e3,biology,1
ad34d8d784ab44ffa64a4d7d071135e3,college,1
ad34d8d784ab44ffa64a4d7d071135e3,marketing,1
ad34d8d784ab44ffa64a4d7d071135e3,engineering,1
ad34d8d784ab44ffa64a4d7d071135e3,computer-software,1
ad358b14689b4120a6067ab1673075ed,college-major,5
ad358b14689b4120a6067ab1673075ed,college-advice,5
ad358b14689b4120a6067ab1673075ed,higher-education,5
ad358b14689b4120a6067ab1673075ed,healthcare,6
ad358b14689b4120a6067ab1673075ed,nursing,6
ad4031fc394a4b59874964c23d791f0a,career-choice,1
ad4031fc394a4b59874964c23d791f0a,technology,5
ad4031fc394a4b59874964c23d791f0a,education,1
ad4031fc394a4b59874964c23d791f0a,college-major,5
ad4031fc394a4b59874964c23d791f0a,psychology,1
ad4031fc394a4b59874964c23d791f0a,design,5
ad4031fc394a4b59874964c23d791f0a,career-counseling,1
ad4031fc394a4b59874964c23d791f0a,career,1
ad4c6b6b802247e895c5bc733ea916b1,education,1
ad4c6b6b802247e895c5bc733ea916b1,business,1
ad4c6b6b802247e895c5bc733ea916b1,leadership,5
ad4c6b6b802247e895c5bc733ea916b1,project-management,5
ad4c6b6b802247e895c5bc733ea916b1,human-resources,5
ad56e30be46a4bd4b9a65915133a3332,medicine,1
ad56e30be46a4bd4b9a65915133a3332,career-choice,1
ad56e30be46a4bd4b9a65915133a3332,business,1
ad56e30be46a4bd4b9a65915133a3332,career-counseling,1
ad56e30be46a4bd4b9a65915133a3332,technology,5
ad56e30be46a4bd4b9a65915133a3332,nursing,1
ad56e30be46a4bd4b9a65915133a3332,art,1
ad56e30be46a4bd4b9a65915133a3332,healthcare,1
ad56e30be46a4bd4b9a65915133a3332,finance,1
ad56e30be46a4bd4b9a65915133a3332,tech,1
ad56e30be46a4bd4b9a65915133a3332,science,1
ad741868a4494cf4852e40afb02d7956,college,2
ad741868a4494cf4852e40afb02d7956,education,6
ad741868a4494cf4852e40afb02d7956,accounting,2
ad741868a4494cf4852e40afb02d7956,research,1
ad741868a4494cf4852e40afb02d7956,engineer,1
ad741868a4494cf4852e40afb02d7956,science,1
ad741868a4494cf4852e40afb02d7956,finance,1
ad741868a4494cf4852e40afb02d7956,doctor,1
ad741868a4494cf4852e40afb02d7956,marketing,1
ad741868a4494cf4852e40afb02d7956,nursing,2
ad741868a4494cf4852e40afb02d7956,biology,1
ad741868a4494cf4852e40afb02d7956,computer,1
ad7fd347a59a4e6384a18c26b022d50f,medical,1
ad7fd347a59a4e6384a18c26b022d50f,computer,7
ad7fd347a59a4e6384a18c26b022d50f,technology,1
ad7fd347a59a4e6384a18c26b022d50f,engineer,1
ad7fd347a59a4e6384a18c26b022d50f,programming,5
ad7fd347a59a4e6384a18c26b022d50f,tech,1
ad7fd347a59a4e6384a18c26b022d50f,engineering,1
ad8216c6a76e4bf7b7c0d885ecbfdcc2,technology,7
ad8216c6a76e4bf7b7c0d885ecbfdcc2,telecommunications,5
ad8216c6a76e4bf7b7c0d885ecbfdcc2,engineering,1
ad8216c6a76e4bf7b7c0d885ecbfdcc2,tech,6
ad8216c6a76e4bf7b7c0d885ecbfdcc2,science,2
ad8216c6a76e4bf7b7c0d885ecbfdcc2,computer,1
ad8216c6a76e4bf7b7c0d885ecbfdcc2,programming,1
ad867a83ba3d4e6c91faa398a37a699b,telecommunications,5
ad867a83ba3d4e6c91faa398a37a699b,business,5
ad867a83ba3d4e6c91faa398a37a699b,career-counseling,1
ad867a83ba3d4e6c91faa398a37a699b,leadership,6
ad867a83ba3d4e6c91faa398a37a699b,management,1
ad867a83ba3d4e6c91faa398a37a699b,marketing,1
ad891e8fee584ee0819cebf565187058,telecommunications,5
ad891e8fee584ee0819cebf565187058,psychology,1
ad891e8fee584ee0819cebf565187058,engineering,1
ad891e8fee584ee0819cebf565187058,college-major,1
ad891e8fee584ee0819cebf565187058,music,1
ad9bb6e9545e4bdb942487fb572664eb,project-management,5
ad9bb6e9545e4bdb942487fb572664eb,telecommunications,5
ad9bb6e9545e4bdb942487fb572664eb,technology,5
ad9bb6e9545e4bdb942487fb572664eb,tech,5
adc4856f32d34886a03a38bb276eb74f,healthcare,1
adc4856f32d34886a03a38bb276eb74f,college-major,5
adc4856f32d34886a03a38bb276eb74f,college-advice,5
adc4856f32d34886a03a38bb276eb74f,college,9
adc4856f32d34886a03a38bb276eb74f,career,5
adc4856f32d34886a03a38bb276eb74f,higher-education,5
adcfe05d660f4b8599f082eba7c5da1f,leadership,5
adcfe05d660f4b8599f082eba7c5da1f,management,5
adcfe05d660f4b8599f082eba7c5da1f,sales,5
adcfe05d660f4b8599f082eba7c5da1f,marketing,5
ade4137ac85e4deb87cc7cd4171ef4ad,science,1
ade4137ac85e4deb87cc7cd4171ef4ad,college,7
ade4137ac85e4deb87cc7cd4171ef4ad,education-management,5
ade4137ac85e4deb87cc7cd4171ef4ad,higher-education,5
adf2ed6adf1b46f79140c717ed804a6f,tech,5
adf2ed6adf1b46f79140c717ed804a6f,higher-education,5
adf2ed6adf1b46f79140c717ed804a6f,telecommunications,5
adf2ed6adf1b46f79140c717ed804a6f,technology,5
adf89077143c4ba4bc83a7e5327e93d8,finance,1
adf89077143c4ba4bc83a7e5327e93d8,career,1
adf89077143c4ba4bc83a7e5327e93d8,college,3
adf89077143c4ba4bc83a7e5327e93d8,business,1
ae02305f4c464910980ff5f8e84a9e4f,computer-science,1
ae02305f4c464910980ff5f8e84a9e4f,college-major,2
ae02305f4c464910980ff5f8e84a9e4f,design,4
ae02305f4c464910980ff5f8e84a9e4f,art,10
ae02305f4c464910980ff5f8e84a9e4f,college,3
ae02305f4c464910980ff5f8e84a9e4f,career-counseling,1
ae02305f4c464910980ff5f8e84a9e4f,career,1
ae03a1f65697491a8d07432f1f5e5ca4,career,1
ae03a1f65697491a8d07432f1f5e5ca4,computer-software,6
ae03a1f65697491a8d07432f1f5e5ca4,management,5
ae03a1f65697491a8d07432f1f5e5ca4,college,1
ae03a1f65697491a8d07432f1f5e5ca4,science,1
ae03a1f65697491a8d07432f1f5e5ca4,computer,1
ae159406e5f946c3900a1c57805c693c,nursing,1
ae159406e5f946c3900a1c57805c693c,hospital-and-health-care,5
ae159406e5f946c3900a1c57805c693c,medicine,1
ae159406e5f946c3900a1c57805c693c,college,1
ae2e1e99c7fd404e8faf6b709024828f,internships,4
ae2e1e99c7fd404e8faf6b709024828f,medicine,4
ae2e1e99c7fd404e8faf6b709024828f,biology,4
ae2e1e99c7fd404e8faf6b709024828f,science,4
ae3040819af84e178f5c403c8232715d,college-advice,5
ae3040819af84e178f5c403c8232715d,college,5
ae3040819af84e178f5c403c8232715d,leadership,5
ae3040819af84e178f5c403c8232715d,telecommunications,5
ae3a7d07ddaf45be900f81dfccffad31,finance,1
ae3a7d07ddaf45be900f81dfccffad31,management,5
ae3a7d07ddaf45be900f81dfccffad31,college,2
ae3a7d07ddaf45be900f81dfccffad31,accounting,1
ae3a7d07ddaf45be900f81dfccffad31,leadership,5
ae3a7d07ddaf45be900f81dfccffad31,human-resources,5
ae3e4768d2b545db8b49ca9efcb695b3,science,1
ae3e4768d2b545db8b49ca9efcb695b3,medicine,1
ae3e4768d2b545db8b49ca9efcb695b3,human-resources,1
ae3e4768d2b545db8b49ca9efcb695b3,leadership,5
ae3e4768d2b545db8b49ca9efcb695b3,telecommunications,5
ae3e4768d2b545db8b49ca9efcb695b3,engineering,1
ae3e4768d2b545db8b49ca9efcb695b3,college,5
ae3e4768d2b545db8b49ca9efcb695b3,technology,2
ae3fd88cc6f844828ee2176861587f10,higher-education,8
ae3fd88cc6f844828ee2176861587f10,nursing,1
ae3fd88cc6f844828ee2176861587f10,college,2
ae3fd88cc6f844828ee2176861587f10,career,1
ae59637eee88450faa1b143c1eb96cf5,leadership,5
ae59637eee88450faa1b143c1eb96cf5,management,5
ae59637eee88450faa1b143c1eb96cf5,career,1
ae59637eee88450faa1b143c1eb96cf5,business,6
ae59637eee88450faa1b143c1eb96cf5,project-management,5
ae59637eee88450faa1b143c1eb96cf5,education,1
ae59637eee88450faa1b143c1eb96cf5,research,5
ae692d5321cf4c9682ea5ac86956bbb1,art,2
ae692d5321cf4c9682ea5ac86956bbb1,college,1
ae692d5321cf4c9682ea5ac86956bbb1,internships,1
ae692d5321cf4c9682ea5ac86956bbb1,education,1
ae6c46b7ddff4406aac722c91916d821,leadership,6
ae6c46b7ddff4406aac722c91916d821,college-major,5
ae6c46b7ddff4406aac722c91916d821,project-management,5
ae6c46b7ddff4406aac722c91916d821,information-technology-and-services,5
ae6c46b7ddff4406aac722c91916d821,college-advice,5
ae6c46b7ddff4406aac722c91916d821,education-management,5
ae755e5d1e4b447f833eca893c56a1c1,career-counseling,1
ae755e5d1e4b447f833eca893c56a1c1,college,2
ae755e5d1e4b447f833eca893c56a1c1,nursing,5
ae755e5d1e4b447f833eca893c56a1c1,medicine,3
ae755e5d1e4b447f833eca893c56a1c1,medical,1
ae755e5d1e4b447f833eca893c56a1c1,career,1
ae755e5d1e4b447f833eca893c56a1c1,hospital-and-health-care,8
ae755e5d1e4b447f833eca893c56a1c1,healthcare,3
ae755e5d1e4b447f833eca893c56a1c1,doctor,1
ae8832c7bc7a4155a84a939304cbdf78,medicine,1
ae8832c7bc7a4155a84a939304cbdf78,career-counseling,1
ae8832c7bc7a4155a84a939304cbdf78,career,1
ae8832c7bc7a4155a84a939304cbdf78,career-choice,1
ae8eaf9f7ece4fc194068e5e02f3b3c5,career,5
ae8eaf9f7ece4fc194068e5e02f3b3c5,higher-education,1
ae8eaf9f7ece4fc194068e5e02f3b3c5,internships,6
ae8eaf9f7ece4fc194068e5e02f3b3c5,college-advice,1
ae8eaf9f7ece4fc194068e5e02f3b3c5,college,6
ae8eaf9f7ece4fc194068e5e02f3b3c5,college-major,1
ae8eaf9f7ece4fc194068e5e02f3b3c5,engineering,5
ae8eaf9f7ece4fc194068e5e02f3b3c5,research,5
ae8f35b370c548c48a4487e1fd24161d,management,5
ae8f35b370c548c48a4487e1fd24161d,research,5
ae8f35b370c548c48a4487e1fd24161d,business,5
ae8f35b370c548c48a4487e1fd24161d,project-management,5
ae8f35b370c548c48a4487e1fd24161d,teaching,5
ae94ca51f5c84882bc80b3bf9f100826,college,6
ae94ca51f5c84882bc80b3bf9f100826,marketing,5
ae94ca51f5c84882bc80b3bf9f100826,college-advice,5
ae94ca51f5c84882bc80b3bf9f100826,psychology,1
ae94ca51f5c84882bc80b3bf9f100826,business,5
ae94ca51f5c84882bc80b3bf9f100826,internships,5
ae94ca51f5c84882bc80b3bf9f100826,college-major,5
ae94ca51f5c84882bc80b3bf9f100826,healthcare,5
ae94ca51f5c84882bc80b3bf9f100826,management,5
aecdadc899ac41aa92782d532067e044,management,5
aecdadc899ac41aa92782d532067e044,project-management,5
aecdadc899ac41aa92782d532067e044,telecommunications,5
aecdadc899ac41aa92782d532067e044,leadership,5
aecdadc899ac41aa92782d532067e044,education,5
aecdadc899ac41aa92782d532067e044,career,5
aed4d27eb11844dbba838d03a53f676f,programming,5
aed4d27eb11844dbba838d03a53f676f,computer-software,5
aed4d27eb11844dbba838d03a53f676f,computer-science,5
aed4d27eb11844dbba838d03a53f676f,college,5
aee45209f63243349c92027a018150b6,career,1
aee45209f63243349c92027a018150b6,telecommunications,5
aee45209f63243349c92027a018150b6,technology,1
aee45209f63243349c92027a018150b6,sports,6
aee45209f63243349c92027a018150b6,science,1
aef5929a7bdf4a1a8e418821599d01ed,computer-science,1
aef5929a7bdf4a1a8e418821599d01ed,finance,10
aef5929a7bdf4a1a8e418821599d01ed,tech,1
aef5929a7bdf4a1a8e418821599d01ed,college,5
aef5929a7bdf4a1a8e418821599d01ed,financial-services,5
aef5929a7bdf4a1a8e418821599d01ed,business,3
aef5929a7bdf4a1a8e418821599d01ed,engineering,1
aef5929a7bdf4a1a8e418821599d01ed,marketing,1
aef5929a7bdf4a1a8e418821599d01ed,career,2
aef5929a7bdf4a1a8e418821599d01ed,college-major,3
af14e8a1ac1340c99b75865d40a5f913,business,6
af14e8a1ac1340c99b75865d40a5f913,engineering,1
af14e8a1ac1340c99b75865d40a5f913,management,5
af14e8a1ac1340c99b75865d40a5f913,design,1
af14e8a1ac1340c99b75865d40a5f913,sales,5
af14e8a1ac1340c99b75865d40a5f913,engineer,1
af14e8a1ac1340c99b75865d40a5f913,leadership,5
af1b6a36fe104677957def12dcb5ba7f,marketing,7
af1b6a36fe104677957def12dcb5ba7f,business,1
af1b6a36fe104677957def12dcb5ba7f,marketing-and-advertising,5
af1b6a36fe104677957def12dcb5ba7f,college,1
af41e80bc26f479d806e4f74d336e017,science,1
af41e80bc26f479d806e4f74d336e017,career,1
af41e80bc26f479d806e4f74d336e017,biology,1
af41e80bc26f479d806e4f74d336e017,business,1
af41e80bc26f479d806e4f74d336e017,music,1
af41e80bc26f479d806e4f74d336e017,financial-services,5
af583ebe3f4e4b598a92cbc96e5b0b14,technology,2
af583ebe3f4e4b598a92cbc96e5b0b14,computer-software,7
af583ebe3f4e4b598a92cbc96e5b0b14,internships,1
af583ebe3f4e4b598a92cbc96e5b0b14,marketing,1
af98b799c7254c49b32121528f42502a,college,7
af98b799c7254c49b32121528f42502a,medicine,2
af98b799c7254c49b32121528f42502a,college-major,5
af98b799c7254c49b32121528f42502a,career-counseling,5
af98b799c7254c49b32121528f42502a,design,1
af98b799c7254c49b32121528f42502a,sports,1
af98b799c7254c49b32121528f42502a,nursing,1
af98b799c7254c49b32121528f42502a,doctor,1
af98b799c7254c49b32121528f42502a,art,2
afc67a61aa114b0c83cb78e5c212be91,engineer,1
afc67a61aa114b0c83cb78e5c212be91,project-management,5
afc67a61aa114b0c83cb78e5c212be91,teacher,1
afc67a61aa114b0c83cb78e5c212be91,leadership,5
afca497b85cc4d098c589e77815aab6d,computer-software,5
afca497b85cc4d098c589e77815aab6d,career-choice,10
