id,pro_mentor,age,have_introduction,have_field,num_of_answers,avg_of_answer_score,avg_of_answer_body,num_of_groups,avg_of_group_members,num_of_emails,num_of_tags
f39376ddc55646c193aa2557fadbfcba,0,33076,1,1,0,0.0000,0.0000,0,0.0000,173,1
f393a283ab35448eadf2d2b99d41ee70,0,16420,1,1,1,0.0000,520.0000,0,0.0000,0,1
f39a6244479842f38486827ae3fe1f32,0,32713,1,1,2,0.0000,1024.0000,0,0.0000,30,1
f39bc36d70d2400babf717b3e5798950,0,23839,1,1,0,0.0000,0.0000,0,0.0000,167,2
f39c8096da4b484aac4ee3232074fd01,0,9558,1,0,0,0.0000,0.0000,0,0.0000,0,0
f39cc7150d1c40c3a401472af25ec9d7,0,21705,1,1,0,0.0000,0.0000,0,0.0000,403,6
f39d1cfb0d11492d8e3291943674ace2,0,43268,1,1,3,2.0000,997.3333,0,0.0000,21,41
f39d71637b864dc9b5887973a3147783,0,41025,1,1,6,0.6667,509.3333,0,0.0000,848,52
f3a13020e21e4ba5999817e171bc139b,0,17846,1,0,1,0.0000,185.0000,0,0.0000,0,0
f3a5b3ccc9d8441bb8243bbd467cd5f4,0,29602,1,1,0,0.0000,0.0000,0,0.0000,2,2
f3a7530e466348ecab6c22e1a883c615,0,11955,1,1,0,0.0000,0.0000,0,0.0000,23,10
f3a8f406a1154376bf751e92fa6a33df,0,31807,1,1,0,0.0000,0.0000,0,0.0000,17,2
f3aa3be0774549e2a04c651a67174cce,0,50509,1,1,0,0.0000,0.0000,0,0.0000,681,21
f3ab2742d823450daf3df20e2690518b,0,14143,1,1,0,0.0000,0.0000,0,0.0000,7,1
f3b0d1a278404c308a85fb20dc68f2c4,0,15534,1,1,0,0.0000,0.0000,0,0.0000,73,1
f3b465373d004a9cb8f94d258f3e2894,0,9772,1,1,0,0.0000,0.0000,0,0.0000,1,1
f3b499adc6154ec9b8371fe18671c0f8,1,10320,1,1,4,0.5000,559.5000,0,0.0000,47,7
f3b85c69d3b14dfeb1ba09d5734b112f,0,25325,0,1,0,0.0000,0.0000,0,0.0000,133,3
f3bb44c9cadc4552b49b96ce5d4792e1,0,8231,1,1,0,0.0000,0.0000,0,0.0000,1,1
f3bb6e899a4f4fdbac082e2f0d20e747,0,22710,1,1,0,0.0000,0.0000,0,0.0000,7,2
f3be7176d09a4405ae3efe9b8c38b94e,1,30848,1,1,1,0.0000,3121.0000,0,0.0000,15,7
f3c209027f4b446ba47086c87220110d,0,9178,1,1,0,0.0000,0.0000,0,0.0000,19,4
f3c2637430834dd38dba98248ebea302,0,21552,1,1,0,0.0000,0.0000,0,0.0000,2,3
f3c4c6cc09924e1bbd47d8d4df026dff,0,21369,1,1,23,0.1304,1266.9130,0,0.0000,32,6
f3c5a64399c243f28bc9566770132833,0,13591,0,0,0,0.0000,0.0000,0,0.0000,157,14
f3cc1f76616542dc89c92692579c6bb9,0,9928,1,1,0,0.0000,0.0000,0,0.0000,0,1
f3cc934e950e4ed3b7c6e1ab206b66b5,0,23401,1,1,0,0.0000,0.0000,0,0.0000,0,1
f3cec1b7b77a428ab7f71a39557ea741,0,11597,1,1,2,1.0000,1055.5000,0,0.0000,87,9
f3cf324b67994b78803e1eca9a418945,0,23146,1,1,0,0.0000,0.0000,0,0.0000,99,3
f3d7c4ab89b447209eb8da69d9018f43,0,14762,0,0,0,0.0000,0.0000,0,0.0000,0,0
f3da8bcba9144eb493146fadc12e059c,0,12609,1,1,0,0.0000,0.0000,0,0.0000,18,12
f3dfa3f9f79b484ea2117a731783ea70,0,10845,1,1,0,0.0000,0.0000,0,0.0000,0,1
f3e3468215c44109ada03335bed24908,0,47814,1,1,5,0.2000,689.4000,0,0.0000,7,20
f3e4b83545964dba8a84cf327b3ddddb,0,29970,1,1,1,0.0000,709.0000,0,0.0000,7,1
f3e8239036fb4b35b1defcec9932f1df,0,19277,0,0,1,0.0000,348.0000,0,0.0000,1,5
f3ee3cc43b7849499526fd2d6380d5c7,0,13544,0,1,7,0.1429,984.7143,0,0.0000,5,20
f3ee613bd05e403dbe30d0bbc1559837,0,51414,1,1,0,0.0000,0.0000,0,0.0000,181,8
f3f0773ba991487e82dae4cebceea544,0,11760,1,1,2,0.0000,749.0000,0,0.0000,0,4
f3f0aab102a94aa6a287997684a5ea91,0,12530,1,1,0,0.0000,0.0000,0,0.0000,69,6
f3f1fea7e004404d9db0fb7358b977bc,0,14908,0,0,0,0.0000,0.0000,0,0.0000,105,3
f3f59c8c3c244145ba96ddcd8e573099,0,33320,1,1,2,0.0000,1014.0000,0,0.0000,120,3
f3f77cdaafed4729b0fe95decacea3df,0,45538,1,1,11,1.0909,955.7273,0,0.0000,556,55
f3ffce3796a540f6a674489112adcdf3,0,16420,1,1,0,0.0000,0.0000,0,0.0000,61,16
f404acfbbe064a718389104a56a4ac06,0,11266,1,1,0,0.0000,0.0000,0,0.0000,0,6
f4090b4f68a84a48bd05e6e9e7a3e710,0,57836,0,0,0,0.0000,0.0000,0,0.0000,0,0
f40db37f7d954c09ac0947d3e286c606,0,33253,1,1,2,0.5000,794.5000,0,0.0000,23,1
f411003a039e478996686160dd13a260,0,44833,1,1,5,0.0000,588.8000,0,0.0000,105,26
f4152a5978244f9688422d3f3125fb92,0,11048,1,1,0,0.0000,0.0000,0,0.0000,2,1
f41895e77cfb4ea89a8a13b71b3f0048,0,15938,1,1,0,0.0000,0.0000,0,0.0000,1,1
f4197f17ee344df1bd86f15a90bc8047,0,16268,0,1,0,0.0000,0.0000,0,0.0000,1,1
f41e4b22ebec489d84f3e241703d096e,0,30235,1,1,1,0.0000,160.0000,0,0.0000,8,1
f41ff8c5052741bcaa92da371c90fb86,0,19987,1,1,1,1.0000,1197.0000,0,0.0000,3,6
f42090e58fd34d6b959b3e38f786052a,0,44331,1,1,0,0.0000,0.0000,0,0.0000,38,6
f4221a30244048d59c2879d16807d50a,0,13946,1,1,3,0.0000,1726.3333,0,0.0000,25,4
f4256c9a283f4adbbd93d93fa22cbf53,0,13546,1,1,0,0.0000,0.0000,0,0.0000,0,0
f42b7123c3b84bf89d118ddfa024c610,0,25759,1,1,0,0.0000,0.0000,0,0.0000,6,1
f42f9964361a406bb38646d3ece01b17,0,22877,1,1,0,0.0000,0.0000,0,0.0000,8,1
f430803e29c94aafb9ff63d65e844e82,0,18604,1,0,0,0.0000,0.0000,0,0.0000,0,0
f43488bf07c64df58be525d680c9028a,0,17001,1,1,0,0.0000,0.0000,0,0.0000,3,1
f434bf32465d425faab40aebf4d6eed0,0,11572,1,1,1,1.0000,558.0000,0,0.0000,0,5
f4353ab7c07c41189a170429595b9ef2,0,35643,1,1,2,0.0000,399.0000,0,0.0000,82,3
f4353cf7a8d14e2793cf4628c5f3e9d4,0,18581,1,1,0,0.0000,0.0000,0,0.0000,70,2
f43c96e28ffa4ccc87718bb87d156e31,0,8591,1,0,1,0.0000,86.0000,0,0.0000,0,1
f43cb922135849c58ef534f2e3069b51,0,69531,0,0,2,3.0000,2482.5000,0,0.0000,0,0
f440d21deb594b43a7b8b9051212fb2c,0,32117,1,1,16,0.3750,1175.3125,0,0.0000,104,5
f443928825d9472e85116e4b2092a37b,0,31226,0,0,0,0.0000,0.0000,0,0.0000,0,0
f44a2278695247949eb84b71145cc0a1,0,31548,1,1,0,0.0000,0.0000,0,0.0000,9,1
f44c145dd73e4a91b3c3f42ec8526a96,0,14310,0,0,0,0.0000,0.0000,0,0.0000,172,5
f44cd899b539414ba977a54b09b08317,0,13489,1,1,0,0.0000,0.0000,0,0.0000,35,1
f450b3dc5dcd4329a80517beec3d3004,0,19277,1,1,5,0.0000,368.0000,0,0.0000,10,1
f450bb29dd40402aab098909b7f0043b,0,33223,1,1,0,0.0000,0.0000,0,0.0000,20,1
f45580028b734d5a89348f821b52bbd5,0,18124,1,1,0,0.0000,0.0000,0,0.0000,5,10
f4558fe99d1f4c5a9f54024d3638b36c,0,35553,1,1,0,0.0000,0.0000,0,0.0000,8,1
f4564a3d30314d2bbbb41d141f40a136,1,30107,1,1,13,0.0769,2411.6154,0,0.0000,44,9
f45aed20de5d4d3d907aac7aace43cbc,0,31944,1,1,0,0.0000,0.0000,0,0.0000,13,1
f45ca5f566d24d4086b02e9213717291,0,17846,1,1,1,0.0000,148.0000,0,0.0000,4,1
f45e943144024656aea819c08eb33d1a,0,11928,1,1,2,0.0000,533.5000,0,0.0000,0,0
f46009b912924386b506c42308daa2c0,1,24033,1,1,0,0.0000,0.0000,0,0.0000,17,4
f46041663ad14b788d22f9d5c0d8eea6,0,33627,1,0,0,0.0000,0.0000,0,0.0000,0,0
f463e2871fbd44fd8dcbe2c59ac6987f,0,49062,1,1,1,0.0000,625.0000,0,0.0000,773,13
f46420af3296438582d1efc3a8ba423e,0,23238,1,1,0,0.0000,0.0000,0,0.0000,0,1
f4653ac2b6c34bd89fb0b6e236e513d3,0,35787,1,1,3,0.0000,745.0000,0,0.0000,86,1
f466c05bdb9e481aa3016b220a82cb0e,0,27216,1,1,1,1.0000,204.0000,0,0.0000,24,1
f4686f96ae00414a9f11177df0ac35e5,0,14089,1,1,0,0.0000,0.0000,0,0.0000,3,1
f469a13e178245cb9c6f805609345883,0,20165,1,0,2,0.0000,511.5000,0,0.0000,91,3
f46b9949552c49fcaea5c9aa624e2ddd,0,23862,1,1,13,0.2308,766.3077,0,0.0000,233,10
f46cbe3837ab44699e17d2dc0f2eba37,0,8702,1,1,0,0.0000,0.0000,0,0.0000,16,5
f46f1697856e42e69b7f964e07259ee5,0,30875,1,1,0,0.0000,0.0000,0,0.0000,70,1
f47262074a1a4aecbd473962c8f4e403,0,23202,1,1,0,0.0000,0.0000,0,0.0000,15,1
f4731063081f462cbcc33c0d5bc98da0,0,8589,1,1,0,0.0000,0.0000,0,0.0000,0,1
f4759af9b17f44c9865b041a0469dc45,0,30934,1,1,26,1.1538,840.7692,0,0.0000,427,10
f479d1229a364ac68103f33aafdbddab,0,17817,1,0,1,0.0000,198.0000,0,0.0000,0,0
f47c539e1c26496cb0096d638e65e075,0,33962,1,1,24,0.3333,716.0417,0,0.0000,99,2
f47d30937e3d41a5847bb66c5cd05460,0,29597,1,1,1,0.0000,857.0000,0,0.0000,134,2
f47e3f6d2db44fdbaaed938a4813ede1,0,23357,1,1,0,0.0000,0.0000,0,0.0000,79,15
f48085e962b645c2a3a67fe35208c0eb,0,41768,1,1,3,1.3333,555.6667,0,0.0000,391,34
f48088deffa8406d811a6c3c752f05f8,1,32370,1,1,2,0.0000,2778.0000,0,0.0000,59,8
f484c006878c43108eae40f6e67754e4,0,10067,1,1,0,0.0000,0.0000,0,0.0000,0,0
f4850ce8243a4badb35808bdd3934564,0,15814,1,1,0,0.0000,0.0000,0,0.0000,7,1
f48590b61d0d429aa713bd4a89f69689,1,12742,1,1,9,0.1111,1457.2222,0,0.0000,132,10
f4889c68ec52463583a652af23436e18,0,28345,1,1,2,0.0000,465.0000,0,0.0000,130,3
f48a2e485c2e448ea4cd0447dd2cd10a,0,19057,0,0,0,0.0000,0.0000,0,0.0000,0,0
f48a6669cba2467391eedadb1e745bf3,0,11683,1,1,2,0.0000,198.5000,0,0.0000,4,1
f48c50cf1eef4990ba3edbab56cb0347,1,29346,1,1,1,1.0000,2723.0000,0,0.0000,297,6
f48c9647abe74f2bbbef997509634684,0,23551,1,1,0,0.0000,0.0000,0,0.0000,5,1
f48cceaffada41448d7d4f2dd5276007,0,8047,1,1,0,0.0000,0.0000,0,0.0000,0,6
f49698bcb7e44375ac0db3b9a10a0b86,0,10528,1,1,0,0.0000,0.0000,0,0.0000,0,9
f497ae7b30b54818809c95bbf9c43094,0,9579,1,1,12,0.0000,492.4167,0,0.0000,5,6
f498eae871df42caaa9f1437677431f2,0,28346,0,1,0,0.0000,0.0000,0,0.0000,131,3
f499918546b743389ccd92e7c970faad,0,8191,1,1,0,0.0000,0.0000,0,0.0000,0,0
f49e852ed58e434a916fa32e5a63090c,0,54750,1,1,1,0.0000,1171.0000,0,0.0000,92,13
f4a39b7cdfe742bab0c3bd9d5c5e4f85,0,9537,1,1,4,0.0000,772.7500,0,0.0000,27,5
f4a6f33add7343cd9ceb328acc62203e,0,11404,1,1,1,0.0000,411.0000,0,0.0000,1,1
f4a74eea21f44eda9e6791609b89324c,0,33912,1,1,0,0.0000,0.0000,0,0.0000,92,1
f4ada8c04126447382abea3a72021e23,0,46060,1,1,10,0.8000,1921.3000,0,0.0000,513,21
f4aea0d36c0a4082bead2f1330128f02,0,13423,0,0,0,0.0000,0.0000,0,0.0000,118,3
f4af9b83f1ea48eca9cf9205a4adf2a1,0,31211,1,1,0,0.0000,0.0000,0,0.0000,5,1
f4b0525ea0b7428f832ea5eb5fcf1880,0,33354,1,1,0,0.0000,0.0000,0,0.0000,66,2
f4b2c8651fe24a709b084681110250f5,0,20379,1,1,1,0.0000,734.0000,0,0.0000,4,3
f4b2f140ad90437984a3bf08ae2b1fa0,0,14046,1,1,0,0.0000,0.0000,0,0.0000,80,10
f4b4e4600f114478bf76859032cf990c,0,34967,1,1,0,0.0000,0.0000,0,0.0000,50,1
f4b9aa952f8b447898def2503bc540f3,0,46388,1,1,13,0.5385,153.3846,0,0.0000,452,17
f4ba91d0e07a4f89a98ff56d33be7303,0,23547,1,1,0,0.0000,0.0000,0,0.0000,36,1
f4bbafaaefe14bc9a8610bf58084f5c0,0,19451,1,1,0,0.0000,0.0000,0,0.0000,0,1
f4bbf50586534b77a979adb2c16ae773,0,25847,1,1,0,0.0000,0.0000,0,0.0000,306,5
f4bdb6784fee443796a8b0011ef39a78,0,35546,1,1,0,0.0000,0.0000,0,0.0000,26,1
f4bebb0dc5134cb6880ad313ac516e3e,1,8048,1,1,0,0.0000,0.0000,0,0.0000,1,8
f4bfdd3d79294cdea2e0971645bbe923,0,25422,1,1,0,0.0000,0.0000,0,0.0000,0,1
f4c050fabc57447b81b92112f24a5432,0,51437,1,1,0,0.0000,0.0000,0,0.0000,975,31
f4c3b985aeca4b4399a8dfb7e88219f3,0,23926,1,1,0,0.0000,0.0000,0,0.0000,127,1
f4c8289f4ecb4ef895b63ec6284dc5f6,0,10361,1,1,0,0.0000,0.0000,0,0.0000,13,1
f4c82bf7b28a48369af81e93a30564a6,0,28181,1,1,0,0.0000,0.0000,0,0.0000,126,3
f4c99db9045248b289c387b7b02eefab,0,18262,1,1,0,0.0000,0.0000,0,0.0000,4,1
f4c9bb2cde694cbc96c6f371362fe8bb,0,13905,0,0,0,0.0000,0.0000,0,0.0000,12,1
f4c9ff051bbf46888253ffe3e54e5531,0,28256,1,1,0,0.0000,0.0000,0,0.0000,12,4
f4caf68d62934486952305044ebbf19c,0,25335,1,1,7,0.1429,361.5714,0,0.0000,61,1
f4cc0e704a424cbcba2a39cb56e63e94,0,23338,1,1,0,0.0000,0.0000,0,0.0000,6,1
f4cc72a0b60b4938bd843d1741d2eece,0,8046,1,1,0,0.0000,0.0000,0,0.0000,0,1
f4cf4127db4e4c16a2b84ba97b12be05,0,25802,1,1,0,0.0000,0.0000,0,0.0000,25,5
f4d019d75f444b9399cb21f2dac41899,0,15864,1,1,0,0.0000,0.0000,0,0.0000,6,1
f4d11e30d1a44a1b9b56f7590cc2d9cf,0,19968,1,1,0,0.0000,0.0000,0,0.0000,15,1
f4d1426b9bdd4f4d9e3130df910cd41e,0,15479,1,1,1,0.0000,436.0000,0,0.0000,0,1
f4d18d76df6641529fd8cb4944292f40,0,10707,1,0,0,0.0000,0.0000,0,0.0000,19,1
f4d2f30bd41c4abc921836a0645ce932,0,8538,1,1,3,0.0000,993.6667,0,0.0000,3,7
f4d564ec392e4376b1faf0a13c3ba67d,0,11467,1,1,0,0.0000,0.0000,0,0.0000,22,1
f4d7b4c320ba41989ea614635ffe6f06,0,19760,1,1,9,0.3333,1036.8889,0,0.0000,250,9
f4d990a6a1d44b379bf6f44ec074851d,0,15851,1,1,0,0.0000,0.0000,0,0.0000,12,1
f4dff0ef715f4b8d9283a6ef3d84f157,0,16277,0,1,0,0.0000,0.0000,0,0.0000,1,1
f4e2033efc3e406fb8d541934e3b40f6,0,10426,1,1,0,0.0000,0.0000,0,0.0000,50,15
f4e3a09db71b4e5ebb2b38bdae41f2a8,1,12892,1,1,3,0.0000,1952.0000,0,0.0000,63,4
f4e56d94b4f04f8080feb23172ebec42,0,31951,1,1,0,0.0000,0.0000,0,0.0000,41,3
f4e59ea37217471b8f0b12d663ed8e7f,0,19683,1,1,0,0.0000,0.0000,0,0.0000,34,1
f4e86221c3b74acaac1348c4984bf28e,0,8568,1,1,0,0.0000,0.0000,0,0.0000,0,1
f4e91c37e32a4e04a0892e44e5da5251,0,8262,1,1,2,0.0000,107.5000,0,0.0000,0,1
f4ebae75147346fe8e339969f6f30828,0,13446,1,1,3,0.0000,449.0000,0,0.0000,36,12
f4ec95b346054a56b03579cd936b42c5,0,23383,1,1,10,0.4000,651.2000,0,0.0000,54,4
f4eed5048673441584af24749632457f,0,17384,1,1,0,0.0000,0.0000,0,0.0000,4,1
f4efb8e50dc34f46a0a547742f00065e,0,16223,1,1,3,0.3333,506.6667,0,0.0000,56,6
f4f0635461774b268dd5933beefd6fe9,0,25640,1,1,2,1.0000,360.5000,0,0.0000,4,2
f4f0afdb0546411e919c66991be76cbc,0,10460,1,1,0,0.0000,0.0000,0,0.0000,13,6
f4f29fb244cf4967ba7a71b8d2eaab54,0,33619,1,1,0,0.0000,0.0000,0,0.0000,125,1
f4f5d59439a8434e921b98441a7b50b9,0,32068,1,1,0,0.0000,0.0000,0,0.0000,6,1
f4fca75a91944da3b3ec27e2b867c3ac,0,12056,1,1,1,0.0000,892.0000,0,0.0000,0,2
f4ff7957655548d4a04f822cf5c41dea,0,17778,1,1,1,0.0000,7.0000,0,0.0000,0,1
f4ffbe7bc74b4c119f744611ba740d53,1,9579,1,1,5,0.2000,646.2000,0,0.0000,15,4
f500d3cf13de4eacb449f63f758cbf44,0,37057,1,1,1,1.0000,419.0000,0,0.0000,135,2
f501ce97acd941aaa1374fa97b4896bd,0,15432,1,1,0,0.0000,0.0000,0,0.0000,9,1
f503ea9489984a47be8c4bef1d1b5e91,0,9861,1,1,0,0.0000,0.0000,0,0.0000,1,9
f504b1d55b4043f5842f59c70a2ecb4d,0,16419,1,1,0,0.0000,0.0000,0,0.0000,0,1
f504c104bf744e9ea7cc771ef0b7808e,0,18269,1,1,3,0.0000,574.6667,0,0.0000,8,4
f509f3fb13ef4d719c99716a80cdd30c,1,36162,1,1,0,0.0000,0.0000,0,0.0000,1174,13
f5109526a8424799bb8d376bfe3d9cbf,1,29670,1,1,1,0.0000,965.0000,0,0.0000,535,7
f5113ca28b864394a743d59bd672bb9d,1,9509,1,1,0,0.0000,0.0000,0,0.0000,12,2
f516adeccdc5459ab4adabc451ed384d,0,18967,1,1,1,0.0000,508.0000,0,0.0000,14,1
f5188cb26d0342e887ab5a21aaf2b164,0,19084,1,1,1,0.0000,390.0000,0,0.0000,6,1
f51b04e7809742bdac0fc895c93bbc0e,0,37158,1,1,4,0.7500,323.0000,0,0.0000,178,2
f51ca59d4bb542aabbb9cc7ee1fa1cc5,0,33741,1,1,1,0.0000,481.0000,0,0.0000,14,1
f51fd08599de41a2bca8f4a9074eb14a,0,15629,1,1,0,0.0000,0.0000,0,0.0000,0,1
f5229b21b76a4bba86b14df36e5682a9,0,21965,1,1,0,0.0000,0.0000,0,0.0000,46,1
f526375364ed46efbe25cda0d86aadc4,0,8310,1,1,0,0.0000,0.0000,0,0.0000,4,1
f52910446613493cb585adf98327e36f,0,11698,1,1,0,0.0000,0.0000,0,0.0000,2,7
f52a0d774fae4d66bd1ff0e0ee4b75f8,0,34802,1,1,0,0.0000,0.0000,0,0.0000,416,3
f52e921a90754f92a42a87ac6e0ec811,1,14241,1,1,8,0.2500,824.2500,0,0.0000,174,12
f5332b6ee2aa457aa35983b0500c41e3,0,11741,1,1,0,0.0000,0.0000,0,0.0000,0,1
f533e65cea76452484a74af29d96ef48,0,24178,1,1,0,0.0000,0.0000,0,0.0000,22,5
f534ff9f1dea4f6ea968df7d457b97bf,0,11929,1,1,0,0.0000,0.0000,0,0.0000,11,8
f53595316d0f4e7ab4eb88b33295bf2e,0,8022,1,1,7,0.1429,296.8571,0,0.0000,0,3
f53835c76d284a85bfc5f09ff5947a41,0,12580,0,0,1,0.0000,133.0000,0,0.0000,0,0
f5394a38fbc5467cbf00786a44a7ca31,0,8599,1,1,1,0.0000,551.0000,0,0.0000,6,1
f53da10e8b8a484bacbb12767e461310,0,23311,1,1,1,0.0000,204.0000,0,0.0000,113,13
f53e7f61a005459f89a113a3f4041dca,0,18316,0,1,0,0.0000,0.0000,0,0.0000,1,1
f53f5009121f4981b1078c74c7693f40,0,23882,1,1,0,0.0000,0.0000,0,0.0000,1,1
f54054d93e9440b58cc40148697f338c,0,35114,1,1,2,0.5000,818.0000,0,0.0000,246,3
f540931d637b4e53b769f4b445cebb80,0,23374,1,1,0,0.0000,0.0000,0,0.0000,107,1
f54546cc590a4d13b07b69824936b03b,0,22490,0,1,0,0.0000,0.0000,0,0.0000,127,3
f549670482b7405bbb9f3bd6d25ce2cc,0,54553,1,1,10,0.6000,893.0000,0,0.0000,110,14
f54d3b9b10274f109ffe9f7aa6d165c4,0,15125,1,1,0,0.0000,0.0000,0,0.0000,34,2
f54dcc84534147ed83bb5451741a2f83,0,15501,1,1,0,0.0000,0.0000,0,0.0000,3,1
f54e4e6833fc4ade959f37cd07edbe35,0,40635,1,1,4,1.0000,870.2500,0,0.0000,73,3
f54f9c44be2b46f89b023e3e922653f4,0,22083,1,1,0,0.0000,0.0000,0,0.0000,125,1
f5517679d84d4b46b4c611147734ee4e,0,25849,1,1,1,0.0000,1099.0000,0,0.0000,7,1
f5550ce68186495889a8abdadb9c7b79,0,25850,1,1,2,0.0000,401.0000,0,0.0000,7,5
f555271936e3416baa8500f2fe608157,0,26422,1,1,0,0.0000,0.0000,0,0.0000,104,1
f55786ffb38741f39bc3402da43efe1b,0,14368,1,1,1,1.0000,667.0000,0,0.0000,3,4
f55c551d543d45f29211ffb7cfe4bf7e,0,23614,1,1,0,0.0000,0.0000,0,0.0000,4,1
f55cd79eb1dd469a980f239f48a13b16,0,23348,1,1,0,0.0000,0.0000,0,0.0000,13,1
f55d10c23ff74ac88e0c763fe8f39e39,0,15410,1,1,0,0.0000,0.0000,0,0.0000,1,4
f55f1b1724f44c77a4ec253ed593e897,1,34287,1,1,1,1.0000,719.0000,0,0.0000,6,1
f55f977e7f4349c4ada8736d82759f58,0,9864,1,1,0,0.0000,0.0000,0,0.0000,0,1
f5631bb6986745678e4907f923665075,0,10295,1,1,1,0.0000,248.0000,0,0.0000,0,7
f563a21610974beab02e49bbbe44bf14,0,32442,1,1,0,0.0000,0.0000,0,0.0000,28,1
f5644c58ce25424cbc7d777a1082ba26,0,17636,1,1,1,0.0000,943.0000,0,0.0000,105,5
f567405e9b6d4b58978ff2074c1fe1a6,0,32596,1,1,1,7.0000,1883.0000,0,0.0000,31,1
f56a367f55f045b89a4aa00715b4db67,0,11760,1,1,0,0.0000,0.0000,0,0.0000,0,1
f56c7d5d83ee475b88f2c346d89a52fe,0,31596,1,1,0,0.0000,0.0000,0,0.0000,41,15
f57025d84a2342d4835b6afedbf9f5a8,0,13182,1,1,0,0.0000,0.0000,0,0.0000,1,1
f570475de64048ef934ed786424a7ba9,0,22822,1,1,0,0.0000,0.0000,0,0.0000,82,1
f574b01fcda141969ff0301a320fa37d,0,33072,1,1,0,0.0000,0.0000,0,0.0000,27,1
f57587f149ec427a8c47c691f95268d6,0,28729,1,1,0,0.0000,0.0000,0,0.0000,26,1
f576b57f3a834c6990a30020d61d6ba5,0,69893,0,0,0,0.0000,0.0000,0,0.0000,0,0
f57d28761eab4980bf8ffe01c5f81ec3,0,14985,1,1,0,0.0000,0.0000,0,0.0000,51,2
f57e82206e3443b4b6ffd70427acbb82,0,11928,1,1,1,0.0000,569.0000,0,0.0000,0,2
f57f99a5804b4c8e8f306accc53feae5,0,16736,1,1,1,0.0000,833.0000,0,0.0000,118,3
f58327b34aa24ec08bd5c78e4ee5d17a,0,50360,1,1,14,0.2143,1002.8571,0,0.0000,57,6
f583358f5176422ba44f51180288f423,0,15464,1,1,0,0.0000,0.0000,0,0.0000,1,1
f5835f2747b342daa7d7bdee46068e1e,0,9289,1,1,0,0.0000,0.0000,0,0.0000,1,1
f5838f98753947f393b0047f8976f7e4,0,34255,1,0,0,0.0000,0.0000,0,0.0000,0,0
f583a5fbdf1d49fa87560e4426636a3f,0,48925,1,1,4,0.2500,1331.7500,0,0.0000,266,28
f5845a717aa144c4b21c9845341d5528,1,28395,1,1,6,0.3333,274.5000,0,0.0000,232,6
f587ae0a5f5f468c9573659aad12aed3,0,12625,1,1,1,0.0000,459.0000,0,0.0000,1,1
f58932d397c94e19a0577f0e171fb283,0,10898,1,1,0,0.0000,0.0000,0,0.0000,23,8
f58d9ee27fa74676b750bda0798ba5f3,0,51261,1,1,1,1.0000,1519.0000,0,0.0000,301,38
f58e18e1622046919925f9d86749040e,0,28332,0,1,0,0.0000,0.0000,0,0.0000,124,3
f590f2e728b34e54baf51eb7d0f388d7,0,9991,1,1,0,0.0000,0.0000,0,0.0000,0,0
f591cabd02b942588b1188e5089553ab,0,19557,1,1,0,0.0000,0.0000,0,0.0000,73,1
f5947826404b4fa4865b7c0c26fae3ff,0,8235,1,1,0,0.0000,0.0000,0,0.0000,1,4
f59bbf7770884a82a9d4e57d4c407fcb,0,14591,1,1,1,0.0000,1221.0000,0,0.0000,29,33
f59edb31ea5f4951a51ef345c83287e9,0,34589,1,1,0,0.0000,0.0000,0,0.0000,1,0
f5a61d13c8204ce49112b97458e6a649,0,34102,1,1,4,0.2500,416.5000,0,0.0000,41,2
f5ad76ab7599445c9779ec08629cbdf5,0,38972,1,1,0,0.0000,0.0000,0,0.0000,12,1
f5aff03d1a874797993dd57e6984e374,0,11217,1,1,1,0.0000,962.0000,0,0.0000,5,8
f5b2b90106404717a55318c562116071,0,12000,1,1,0,0.0000,0.0000,0,0.0000,9,5
f5b313020d8b4cea9bba70b57920d3a8,0,28256,1,1,6,0.3333,322.8333,0,0.0000,175,6
f5b3d4671e844f8e9f903ddc378a3fcc,0,13759,0,0,2,0.0000,1393.0000,0,0.0000,11,14
f5b652af321148aba5a44fda29221397,0,11642,1,1,0,0.0000,0.0000,0,0.0000,21,5
f5be5a9478ba4cc18b0f3d4baf9262ba,1,32111,1,1,2,0.5000,482.0000,0,0.0000,73,11
f5c117a8d68f45d1b4839dd00e7946a6,0,23365,1,1,0,0.0000,0.0000,0,0.0000,1,2
f5c1ce7070d54c499a59687310bf985f,0,11449,1,1,1,0.0000,347.0000,0,0.0000,76,3
f5c51fd913e8472ab97ad6b20ad2b303,0,14626,1,1,1,0.0000,423.0000,0,0.0000,0,1
f5c84c52cdea4a38876a6b641929c70a,1,9894,1,1,3,0.3333,785.6667,0,0.0000,5,5
f5cafeab1cfe447190b38cfdc74b18af,0,18701,1,1,0,0.0000,0.0000,0,0.0000,77,1
f5ce2a597534401cbfab82e5e7a87cd8,0,11445,1,1,0,0.0000,0.0000,0,0.0000,84,7
f5d00f1de6fe484581702aa941424796,0,25694,0,0,0,0.0000,0.0000,0,0.0000,0,0
f5d644da836b42168539a783fb8323b5,0,10197,1,1,0,0.0000,0.0000,0,0.0000,52,7
f5d8a240f39d474c9bbd3d6a8e24e559,0,21413,1,1,0,0.0000,0.0000,0,0.0000,59,7
f5dfd87dab704788b3dad169c3944f04,0,11928,1,1,1,0.0000,321.0000,0,0.0000,0,3
f5e83c7c7b5b4f2b9c9f04f026448388,0,25852,1,0,0,0.0000,0.0000,0,0.0000,0,0
